id,user_id,leave_type,start_date,end_date,days_requested,reason,status,created_at
640,87,annual,2025-10-13,2025-10-14,2,Synthetic data for demo,approved,2025-09-29
641,111,vacation,2025-10-13,2025-10-13,1,Synthetic data for demo,approved,2025-10-10
642,36,annual,2025-10-13,2025-10-14,2,Synthetic data for demo,pending,2025-10-07
643,57,sick,2025-10-14,2025-10-15,2,Synthetic data for demo,approved,2025-09-28
644,98,personal,2025-10-14,2025-10-15,2,Synthetic data for demo,approved,2025-10-13
645,10,emergency,2025-10-14,2025-10-15,2,Synthetic data for demo,approved,2025-10-12
646,60,annual,2025-10-15,2025-10-15,1,Synthetic data for demo,pending,2025-10-08
647,17,personal,2025-10-16,2025-10-16,1,Synthetic data for demo,approved,2025-10-09
648,77,sick,2025-10-16,2025-10-19,4,Synthetic data for demo,approved,2025-10-14
649,12,sick,2025-10-16,2025-10-20,5,Synthetic data for demo,approved,2025-10-03
650,17,sick,2025-10-16,2025-10-18,3,Synthetic data for demo,approved,2025-10-07
651,43,emergency,2025-10-16,2025-10-19,4,Synthetic data for demo,approved,2025-10-04
652,29,unpaid,2025-10-16,2025-10-18,3,Synthetic data for demo,rejected,2025-09-27
653,17,vacation,2025-10-17,2025-10-21,5,Synthetic data for demo,approved,2025-09-30
654,120,emergency,2025-10-17,2025-10-18,2,Synthetic data for demo,approved,2025-10-16
655,14,annual,2025-10-19,2025-10-23,5,Synthetic data for demo,approved,2025-10-04
656,24,sick,2025-10-20,2025-10-23,4,Synthetic data for demo,approved,2025-10-04
657,38,sick,2025-10-20,2025-10-24,5,Synthetic data for demo,rejected,2025-10-11
658,18,personal,2025-10-20,2025-10-24,5,Synthetic data for demo,rejected,2025-10-02
659,49,annual,2025-10-21,2025-10-23,3,Synthetic data for demo,approved,2025-10-15
660,10,vacation,2025-10-21,2025-10-22,2,Synthetic data for demo,approved,2025-10-14
661,63,vacation,2025-10-22,2025-10-25,4,Synthetic data for demo,approved,2025-10-06
662,24,personal,2025-10-22,2025-10-22,1,Synthetic data for demo,approved,2025-10-06
663,96,sick,2025-10-23,2025-10-27,5,Synthetic data for demo,approved,2025-10-22
664,25,vacation,2025-10-23,2025-10-25,3,Synthetic data for demo,approved,2025-10-05
665,58,emergency,2025-10-23,2025-10-23,1,Synthetic data for demo,approved,2025-10-10
666,38,vacation,2025-10-24,2025-10-26,3,Synthetic data for demo,approved,2025-10-10
667,48,vacation,2025-10-24,2025-10-24,1,Synthetic data for demo,pending,2025-10-13
668,5,annual,2025-10-24,2025-10-24,1,Synthetic data for demo,approved,2025-10-20
669,80,vacation,2025-10-25,2025-10-29,5,Synthetic data for demo,pending,2025-10-24
670,35,emergency,2025-10-26,2025-10-30,5,Synthetic data for demo,pending,2025-10-15
671,63,vacation,2025-10-26,2025-10-28,3,Synthetic data for demo,approved,2025-10-18
672,84,unpaid,2025-10-26,2025-10-29,4,Synthetic data for demo,rejected,2025-10-25
673,14,emergency,2025-10-27,2025-10-29,3,Synthetic data for demo,approved,2025-10-14
674,64,personal,2025-10-27,2025-10-31,5,Synthetic data for demo,pending,2025-10-26
675,106,annual,2025-10-27,2025-10-29,3,Synthetic data for demo,approved,2025-10-17
676,95,sick,2025-10-28,2025-10-31,4,Synthetic data for demo,approved,2025-10-17
677,7,personal,2025-10-29,2025-10-29,1,Synthetic data for demo,approved,2025-10-14
678,42,personal,2025-10-30,2025-10-30,1,Synthetic data for demo,approved,2025-10-13
679,106,annual,2025-10-30,2025-11-01,3,Synthetic data for demo,approved,2025-10-14
680,22,unpaid,2025-10-30,2025-11-01,3,Synthetic data for demo,approved,2025-10-15
681,10,personal,2025-10-30,2025-11-03,5,Synthetic data for demo,approved,2025-10-23
682,72,vacation,2025-10-31,2025-11-03,4,Synthetic data for demo,approved,2025-10-27
683,106,annual,2025-10-31,2025-11-01,2,Synthetic data for demo,approved,2025-10-30
684,82,sick,2025-11-01,2025-11-01,1,Synthetic data for demo,pending,2025-10-31
685,77,annual,2025-11-01,2025-11-04,4,Synthetic data for demo,pending,2025-10-31
686,3,annual,2025-11-01,2025-11-02,2,Synthetic data for demo,rejected,2025-10-23
687,42,vacation,2025-11-01,2025-11-01,1,Synthetic data for demo,rejected,2025-10-30
688,96,unpaid,2025-11-02,2025-11-06,5,Synthetic data for demo,approved,2025-10-24
689,96,vacation,2025-11-02,2025-11-04,3,Synthetic data for demo,approved,2025-10-19
690,10,personal,2025-11-03,2025-11-07,5,Synthetic data for demo,approved,2025-10-30
691,90,emergency,2025-11-03,2025-11-04,2,Synthetic data for demo,approved,2025-10-19
692,75,personal,2025-11-03,2025-11-05,3,Synthetic data for demo,approved,2025-10-15
693,103,personal,2025-11-03,2025-11-04,2,Synthetic data for demo,rejected,2025-10-31
694,28,emergency,2025-11-03,2025-11-06,4,Synthetic data for demo,approved,2025-10-26
695,103,vacation,2025-11-03,2025-11-07,5,Synthetic data for demo,approved,2025-10-23
696,52,emergency,2025-11-04,2025-11-08,5,Synthetic data for demo,approved,2025-10-25
697,116,emergency,2025-11-04,2025-11-04,1,Synthetic data for demo,pending,2025-10-16
698,54,emergency,2025-11-04,2025-11-08,5,Synthetic data for demo,approved,2025-10-18
699,21,vacation,2025-11-05,2025-11-08,4,Synthetic data for demo,approved,2025-10-26
700,82,sick,2025-11-05,2025-11-05,1,Synthetic data for demo,rejected,2025-10-17
701,59,sick,2025-11-05,2025-11-09,5,Synthetic data for demo,approved,2025-11-04
702,1,emergency,2025-11-05,2025-11-05,1,Synthetic data for demo,rejected,2025-10-24
703,28,vacation,2025-11-06,2025-11-07,2,Synthetic data for demo,approved,2025-10-20
704,57,vacation,2025-11-07,2025-11-11,5,Synthetic data for demo,approved,2025-10-19
705,30,annual,2025-11-07,2025-11-11,5,Synthetic data for demo,approved,2025-11-01
706,42,personal,2025-11-07,2025-11-08,2,Synthetic data for demo,rejected,2025-11-01
707,113,annual,2025-11-07,2025-11-09,3,Synthetic data for demo,approved,2025-10-29
708,62,unpaid,2025-11-08,2025-11-09,2,Synthetic data for demo,pending,2025-10-23
709,2,annual,2025-11-08,2025-11-10,3,Synthetic data for demo,approved,2025-11-04
710,92,sick,2025-11-08,2025-11-09,2,Synthetic data for demo,approved,2025-11-02
711,17,vacation,2025-11-09,2025-11-13,5,Synthetic data for demo,rejected,2025-11-06
712,120,vacation,2025-11-10,2025-11-11,2,Synthetic data for demo,rejected,2025-11-02
713,36,annual,2025-11-10,2025-11-10,1,Synthetic data for demo,rejected,2025-11-03
714,57,sick,2025-11-10,2025-11-10,1,Synthetic data for demo,pending,2025-10-30
715,105,annual,2025-11-10,2025-11-11,2,Synthetic data for demo,approved,2025-10-22
716,82,sick,2025-11-10,2025-11-11,2,Synthetic data for demo,approved,2025-10-22
717,27,annual,2025-11-10,2025-11-13,4,Synthetic data for demo,approved,2025-11-09
718,31,personal,2025-11-11,2025-11-12,2,Synthetic data for demo,approved,2025-11-01
719,74,vacation,2025-11-12,2025-11-13,2,Synthetic data for demo,approved,2025-10-24
720,30,vacation,2025-11-12,2025-11-13,2,Synthetic data for demo,rejected,2025-11-04
721,81,personal,2025-11-12,2025-11-15,4,Synthetic data for demo,approved,2025-10-26
722,110,sick,2025-11-12,2025-11-15,4,Synthetic data for demo,approved,2025-10-28
723,116,annual,2025-11-13,2025-11-13,1,Synthetic data for demo,rejected,2025-11-08
724,61,vacation,2025-11-13,2025-11-15,3,Synthetic data for demo,approved,2025-11-10
725,98,sick,2025-11-13,2025-11-15,3,Synthetic data for demo,rejected,2025-11-12
726,104,vacation,2025-11-14,2025-11-18,5,Synthetic data for demo,approved,2025-11-10
727,65,vacation,2025-11-14,2025-11-15,2,Synthetic data for demo,approved,2025-11-04
728,20,vacation,2025-11-14,2025-11-17,4,Synthetic data for demo,approved,2025-10-28
729,48,vacation,2025-11-15,2025-11-16,2,Synthetic data for demo,approved,2025-11-08
730,16,vacation,2025-11-15,2025-11-15,1,Synthetic data for demo,approved,2025-11-04
731,102,vacation,2025-11-15,2025-11-18,4,Synthetic data for demo,approved,2025-10-28
732,95,sick,2025-11-16,2025-11-16,1,Synthetic data for demo,approved,2025-11-01
733,119,vacation,2025-11-16,2025-11-18,3,Synthetic data for demo,approved,2025-11-01
734,12,vacation,2025-11-16,2025-11-17,2,Synthetic data for demo,approved,2025-10-28
735,73,sick,2025-11-17,2025-11-20,4,Synthetic data for demo,rejected,2025-11-06
736,119,vacation,2025-11-17,2025-11-19,3,Synthetic data for demo,approved,2025-11-07
737,3,personal,2025-11-18,2025-11-22,5,Synthetic data for demo,approved,2025-11-04
738,10,vacation,2025-11-18,2025-11-18,1,Synthetic data for demo,approved,2025-11-02
739,53,personal,2025-11-19,2025-11-21,3,Synthetic data for demo,pending,2025-11-09
740,18,annual,2025-11-19,2025-11-21,3,Synthetic data for demo,rejected,2025-11-02
741,116,vacation,2025-11-19,2025-11-21,3,Synthetic data for demo,rejected,2025-11-05
742,66,annual,2025-11-19,2025-11-23,5,Synthetic data for demo,approved,2025-11-06
743,70,sick,2025-11-19,2025-11-22,4,Synthetic data for demo,approved,2025-10-31
744,58,annual,2025-11-19,2025-11-22,4,Synthetic data for demo,approved,2025-11-06
745,26,sick,2025-11-19,2025-11-19,1,Synthetic data for demo,approved,2025-11-02
746,2,emergency,2025-11-19,2025-11-19,1,Synthetic data for demo,approved,2025-11-02
747,106,vacation,2025-11-19,2025-11-21,3,Synthetic data for demo,approved,2025-11-15
748,90,vacation,2025-11-19,2025-11-21,3,Synthetic data for demo,rejected,2025-11-07
749,56,vacation,2025-11-20,2025-11-20,1,Synthetic data for demo,approved,2025-11-02
750,30,sick,2025-11-21,2025-11-23,3,Synthetic data for demo,approved,2025-11-05
751,27,emergency,2025-11-21,2025-11-22,2,Synthetic data for demo,approved,2025-11-08
752,113,unpaid,2025-11-21,2025-11-23,3,Synthetic data for demo,rejected,2025-11-08
753,98,unpaid,2025-11-22,2025-11-25,4,Synthetic data for demo,approved,2025-11-12
754,101,annual,2025-11-22,2025-11-24,3,Synthetic data for demo,approved,2025-11-17
755,83,unpaid,2025-11-22,2025-11-26,5,Synthetic data for demo,approved,2025-11-04
756,42,sick,2025-11-23,2025-11-27,5,Synthetic data for demo,approved,2025-11-20
757,15,personal,2025-11-23,2025-11-26,4,Synthetic data for demo,rejected,2025-11-10
758,33,vacation,2025-11-24,2025-11-25,2,Synthetic data for demo,approved,2025-11-18
759,3,sick,2025-11-24,2025-11-26,3,Synthetic data for demo,approved,2025-11-11
760,106,sick,2025-11-25,2025-11-27,3,Synthetic data for demo,approved,2025-11-19
761,47,vacation,2025-11-25,2025-11-25,1,Synthetic data for demo,approved,2025-11-19
762,97,annual,2025-11-25,2025-11-29,5,Synthetic data for demo,approved,2025-11-22
763,65,vacation,2025-11-27,2025-12-01,5,Synthetic data for demo,approved,2025-11-09
764,74,personal,2025-11-27,2025-11-29,3,Synthetic data for demo,approved,2025-11-16
765,86,sick,2025-11-28,2025-12-01,4,Synthetic data for demo,rejected,2025-11-19
766,34,emergency,2025-11-28,2025-12-02,5,Synthetic data for demo,approved,2025-11-15
767,9,vacation,2025-11-29,2025-11-30,2,Synthetic data for demo,approved,2025-11-11
768,45,vacation,2025-11-29,2025-12-01,3,Synthetic data for demo,approved,2025-11-17
769,46,vacation,2025-11-29,2025-12-03,5,Synthetic data for demo,rejected,2025-11-20
770,10,vacation,2025-11-29,2025-12-03,5,Synthetic data for demo,approved,2025-11-28
771,1,annual,2025-11-29,2025-11-30,2,Synthetic data for demo,approved,2025-11-23
772,68,vacation,2025-11-30,2025-12-04,5,Synthetic data for demo,approved,2025-11-26
773,99,unpaid,2025-11-30,2025-11-30,1,Synthetic data for demo,approved,2025-11-26
774,98,emergency,2025-12-01,2025-12-03,3,Synthetic data for demo,pending,2025-11-22
775,86,vacation,2025-12-01,2025-12-02,2,Synthetic data for demo,approved,2025-11-12
776,102,personal,2025-12-02,2025-12-05,4,Synthetic data for demo,approved,2025-11-16
777,111,personal,2025-12-02,2025-12-05,4,Synthetic data for demo,approved,2025-11-26
778,105,sick,2025-12-02,2025-12-02,1,Synthetic data for demo,approved,2025-11-18
779,98,emergency,2025-12-02,2025-12-03,2,Synthetic data for demo,approved,2025-11-21
780,4,annual,2025-12-03,2025-12-05,3,Synthetic data for demo,approved,2025-11-22
781,48,vacation,2025-12-03,2025-12-05,3,Synthetic data for demo,approved,2025-11-23
782,47,vacation,2025-12-03,2025-12-06,4,Synthetic data for demo,approved,2025-11-16
783,105,vacation,2025-12-03,2025-12-04,2,Synthetic data for demo,approved,2025-11-15
784,38,personal,2025-12-03,2025-12-05,3,Synthetic data for demo,rejected,2025-12-01
785,17,vacation,2025-12-04,2025-12-04,1,Synthetic data for demo,approved,2025-11-28
786,35,vacation,2025-12-04,2025-12-07,4,Synthetic data for demo,approved,2025-11-27
787,9,sick,2025-12-04,2025-12-08,5,Synthetic data for demo,approved,2025-11-30
788,100,annual,2025-12-04,2025-12-04,1,Synthetic data for demo,approved,2025-11-19
789,41,annual,2025-12-05,2025-12-09,5,Synthetic data for demo,rejected,2025-12-02
790,9,personal,2025-12-05,2025-12-06,2,Synthetic data for demo,pending,2025-11-16
791,81,vacation,2025-12-05,2025-12-05,1,Synthetic data for demo,approved,2025-11-24
792,16,sick,2025-12-06,2025-12-08,3,Synthetic data for demo,approved,2025-11-26
793,23,sick,2025-12-06,2025-12-08,3,Synthetic data for demo,pending,2025-11-25
794,18,sick,2025-12-07,2025-12-10,4,Synthetic data for demo,approved,2025-12-03
795,79,sick,2025-12-08,2025-12-10,3,Synthetic data for demo,approved,2025-11-29
796,26,vacation,2025-12-08,2025-12-09,2,Synthetic data for demo,approved,2025-11-29
797,27,vacation,2025-12-08,2025-12-08,1,Synthetic data for demo,pending,2025-11-19
798,101,vacation,2025-12-09,2025-12-10,2,Synthetic data for demo,approved,2025-11-26
799,12,vacation,2025-12-09,2025-12-12,4,Synthetic data for demo,approved,2025-12-02
800,37,sick,2025-12-10,2025-12-12,3,Synthetic data for demo,approved,2025-11-24
801,19,sick,2025-12-10,2025-12-11,2,Synthetic data for demo,approved,2025-11-28
802,120,annual,2025-12-10,2025-12-10,1,Synthetic data for demo,approved,2025-12-01
803,68,sick,2025-12-11,2025-12-12,2,Synthetic data for demo,approved,2025-11-27
804,118,vacation,2025-12-11,2025-12-11,1,Synthetic data for demo,pending,2025-11-27
805,22,personal,2025-12-12,2025-12-13,2,Synthetic data for demo,approved,2025-11-26
806,15,vacation,2025-12-12,2025-12-15,4,Synthetic data for demo,rejected,2025-12-06
807,64,annual,2025-12-12,2025-12-13,2,Synthetic data for demo,approved,2025-12-02
808,91,sick,2025-12-12,2025-12-15,4,Synthetic data for demo,approved,2025-11-24
809,63,vacation,2025-12-12,2025-12-13,2,Synthetic data for demo,approved,2025-12-05
810,45,emergency,2025-12-12,2025-12-14,3,Synthetic data for demo,approved,2025-11-23
811,22,vacation,2025-12-12,2025-12-14,3,Synthetic data for demo,rejected,2025-12-05
812,102,annual,2025-12-13,2025-12-15,3,Synthetic data for demo,rejected,2025-11-24
813,91,personal,2025-12-13,2025-12-13,1,Synthetic data for demo,approved,2025-12-10
814,95,vacation,2025-12-14,2025-12-16,3,Synthetic data for demo,approved,2025-12-01
815,120,sick,2025-12-14,2025-12-14,1,Synthetic data for demo,approved,2025-12-05
816,78,personal,2025-12-14,2025-12-14,1,Synthetic data for demo,approved,2025-12-11
817,88,vacation,2025-12-15,2025-12-17,3,Synthetic data for demo,pending,2025-12-04
818,36,personal,2025-12-15,2025-12-17,3,Synthetic data for demo,approved,2025-12-02
819,22,sick,2025-12-17,2025-12-18,2,Synthetic data for demo,approved,2025-12-10
820,18,emergency,2025-12-17,2025-12-20,4,Synthetic data for demo,pending,2025-12-08
821,36,annual,2025-12-18,2025-12-21,4,Synthetic data for demo,rejected,2025-12-16
822,7,annual,2025-12-18,2025-12-21,4,Synthetic data for demo,approved,2025-12-12
823,105,annual,2025-12-19,2025-12-21,3,Synthetic data for demo,approved,2025-12-09
824,59,annual,2025-12-19,2025-12-21,3,Synthetic data for demo,pending,2025-12-03
825,49,unpaid,2025-12-19,2025-12-20,2,Synthetic data for demo,approved,2025-12-18
826,63,vacation,2025-12-19,2025-12-21,3,Synthetic data for demo,pending,2025-12-03
827,77,personal,2025-12-19,2025-12-22,4,Synthetic data for demo,approved,2025-12-16
828,62,personal,2025-12-20,2025-12-20,1,Synthetic data for demo,rejected,2025-12-03
829,7,vacation,2025-12-21,2025-12-22,2,Synthetic data for demo,approved,2025-12-19
830,4,emergency,2025-12-21,2025-12-24,4,Synthetic data for demo,approved,2025-12-12
831,119,personal,2025-12-21,2025-12-22,2,Synthetic data for demo,approved,2025-12-12
832,50,sick,2025-12-22,2025-12-26,5,Synthetic data for demo,approved,2025-12-17
833,25,personal,2025-12-22,2025-12-25,4,Synthetic data for demo,pending,2025-12-16
834,86,vacation,2025-12-23,2025-12-23,1,Synthetic data for demo,approved,2025-12-10
835,56,unpaid,2025-12-23,2025-12-24,2,Synthetic data for demo,pending,2025-12-09
836,42,unpaid,2025-12-24,2025-12-27,4,Synthetic data for demo,approved,2025-12-11
837,108,emergency,2025-12-24,2025-12-27,4,Synthetic data for demo,approved,2025-12-21
838,110,sick,2025-12-25,2025-12-25,1,Synthetic data for demo,approved,2025-12-20
839,10,emergency,2025-12-25,2025-12-29,5,Synthetic data for demo,rejected,2025-12-14
840,109,personal,2025-12-25,2025-12-26,2,Synthetic data for demo,approved,2025-12-23
841,82,annual,2025-12-26,2025-12-27,2,Synthetic data for demo,approved,2025-12-24
842,74,emergency,2025-12-26,2025-12-30,5,Synthetic data for demo,approved,2025-12-11
843,82,vacation,2025-12-26,2025-12-26,1,Synthetic data for demo,approved,2025-12-11
844,84,personal,2025-12-27,2025-12-27,1,Synthetic data for demo,approved,2025-12-23
845,41,unpaid,2025-12-27,2025-12-27,1,Synthetic data for demo,approved,2025-12-18
846,99,annual,2025-12-29,2025-12-30,2,Synthetic data for demo,approved,2025-12-12
847,22,personal,2025-12-29,2025-12-31,3,Synthetic data for demo,pending,2025-12-24
848,67,vacation,2025-12-31,2025-12-31,1,Synthetic data for demo,pending,2025-12-22
849,65,personal,2025-12-31,2026-01-03,4,Synthetic data for demo,rejected,2025-12-16
850,55,sick,2026-01-01,2026-01-05,5,Synthetic data for demo,approved,2025-12-20
851,97,vacation,2026-01-01,2026-01-02,2,Synthetic data for demo,approved,2025-12-29
852,55,annual,2026-01-01,2026-01-03,3,Synthetic data for demo,approved,2025-12-15
853,70,annual,2026-01-02,2026-01-06,5,Synthetic data for demo,approved,2025-12-23
854,99,emergency,2026-01-02,2026-01-05,4,Synthetic data for demo,approved,2025-12-23
855,60,annual,2026-01-02,2026-01-06,5,Synthetic data for demo,rejected,2025-12-23
856,120,sick,2026-01-03,2026-01-05,3,Synthetic data for demo,pending,2025-12-26
857,108,emergency,2026-01-03,2026-01-04,2,Synthetic data for demo,approved,2025-12-15
858,43,personal,2026-01-03,2026-01-06,4,Synthetic data for demo,pending,2025-12-31
859,70,personal,2026-01-04,2026-01-08,5,Synthetic data for demo,approved,2025-12-30
860,8,sick,2026-01-04,2026-01-07,4,Synthetic data for demo,rejected,2025-12-23
861,64,emergency,2026-01-05,2026-01-09,5,Synthetic data for demo,rejected,2025-12-27
862,23,vacation,2026-01-05,2026-01-09,5,Synthetic data for demo,approved,2026-01-01
863,16,personal,2026-01-05,2026-01-05,1,Synthetic data for demo,pending,2025-12-29
864,2,personal,2026-01-05,2026-01-08,4,Synthetic data for demo,rejected,2025-12-31
865,32,personal,2026-01-06,2026-01-08,3,Synthetic data for demo,rejected,2025-12-19
866,82,sick,2026-01-07,2026-01-07,1,Synthetic data for demo,approved,2025-12-31
867,8,emergency,2026-01-07,2026-01-08,2,Synthetic data for demo,pending,2025-12-22
868,113,annual,2026-01-07,2026-01-07,1,Synthetic data for demo,approved,2025-12-21
869,57,annual,2026-01-07,2026-01-10,4,Synthetic data for demo,approved,2026-01-05
870,15,personal,2026-01-09,2026-01-09,1,Synthetic data for demo,rejected,2026-01-04
871,42,annual,2026-01-09,2026-01-13,5,Synthetic data for demo,pending,2025-12-26
872,63,annual,2026-01-09,2026-01-11,3,Synthetic data for demo,approved,2026-01-05
873,60,emergency,2026-01-10,2026-01-14,5,Synthetic data for demo,pending,2025-12-31
874,38,personal,2026-01-11,2026-01-15,5,Synthetic data for demo,pending,2025-12-29
875,120,sick,2026-01-11,2026-01-14,4,Synthetic data for demo,approved,2025-12-27
876,5,sick,2026-01-12,2026-01-13,2,Synthetic data for demo,approved,2026-01-10
877,20,personal,2026-01-12,2026-01-13,2,Synthetic data for demo,rejected,2026-01-08
878,88,annual,2026-01-12,2026-01-12,1,Synthetic data for demo,approved,2025-12-24
879,63,vacation,2026-01-13,2026-01-13,1,Synthetic data for demo,pending,2025-12-28
880,99,personal,2026-01-14,2026-01-17,4,Synthetic data for demo,approved,2026-01-11
881,92,vacation,2026-01-15,2026-01-18,4,Synthetic data for demo,rejected,2026-01-11
882,41,annual,2026-01-15,2026-01-15,1,Synthetic data for demo,rejected,2025-12-31
883,72,vacation,2026-01-16,2026-01-17,2,Synthetic data for demo,approved,2026-01-05
884,111,vacation,2026-01-16,2026-01-17,2,Synthetic data for demo,approved,2025-12-30
885,86,sick,2026-01-17,2026-01-20,4,Synthetic data for demo,approved,2025-12-30
886,94,sick,2026-01-18,2026-01-21,4,Synthetic data for demo,approved,2026-01-08
887,28,personal,2026-01-19,2026-01-20,2,Synthetic data for demo,approved,2026-01-11
888,69,vacation,2026-01-19,2026-01-19,1,Synthetic data for demo,approved,2025-12-31
889,37,annual,2026-01-20,2026-01-21,2,Synthetic data for demo,approved,2026-01-15
890,42,sick,2026-01-20,2026-01-21,2,Synthetic data for demo,approved,2026-01-17
891,106,annual,2026-01-20,2026-01-22,3,Synthetic data for demo,approved,2026-01-17
892,83,vacation,2026-01-20,2026-01-21,2,Synthetic data for demo,approved,2026-01-06
893,3,sick,2026-01-21,2026-01-24,4,Synthetic data for demo,approved,2026-01-09
894,85,vacation,2026-01-21,2026-01-25,5,Synthetic data for demo,approved,2026-01-14
895,40,unpaid,2026-01-21,2026-01-24,4,Synthetic data for demo,approved,2026-01-17
896,72,personal,2026-01-21,2026-01-21,1,Synthetic data for demo,pending,2026-01-03
897,29,annual,2026-01-21,2026-01-25,5,Synthetic data for demo,approved,2026-01-15
898,100,unpaid,2026-01-23,2026-01-25,3,Synthetic data for demo,approved,2026-01-14
899,105,vacation,2026-01-23,2026-01-26,4,Synthetic data for demo,pending,2026-01-11
900,34,annual,2026-01-23,2026-01-23,1,Synthetic data for demo,approved,2026-01-20
901,92,personal,2026-01-23,2026-01-25,3,Synthetic data for demo,pending,2026-01-18
902,120,sick,2026-01-23,2026-01-23,1,Synthetic data for demo,approved,2026-01-17
903,81,personal,2026-01-24,2026-01-26,3,Synthetic data for demo,approved,2026-01-23
904,16,vacation,2026-01-24,2026-01-27,4,Synthetic data for demo,approved,2026-01-16
905,47,vacation,2026-01-24,2026-01-27,4,Synthetic data for demo,approved,2026-01-09
906,62,annual,2026-01-24,2026-01-28,5,Synthetic data for demo,approved,2026-01-21
907,104,annual,2026-01-25,2026-01-26,2,Synthetic data for demo,approved,2026-01-11
908,6,emergency,2026-01-26,2026-01-29,4,Synthetic data for demo,approved,2026-01-07
909,67,annual,2026-01-26,2026-01-29,4,Synthetic data for demo,approved,2026-01-19
910,103,personal,2026-01-26,2026-01-28,3,Synthetic data for demo,approved,2026-01-25
911,80,annual,2026-01-26,2026-01-29,4,Synthetic data for demo,approved,2026-01-23
912,111,sick,2026-01-26,2026-01-26,1,Synthetic data for demo,pending,2026-01-13
913,60,unpaid,2026-01-27,2026-01-28,2,Synthetic data for demo,rejected,2026-01-22
914,58,sick,2026-01-28,2026-01-31,4,Synthetic data for demo,approved,2026-01-21
915,31,emergency,2026-01-29,2026-02-01,4,Synthetic data for demo,approved,2026-01-10
916,2,annual,2026-01-29,2026-01-30,2,Synthetic data for demo,approved,2026-01-18
917,80,emergency,2026-01-29,2026-01-30,2,Synthetic data for demo,approved,2026-01-28
918,44,annual,2026-01-30,2026-02-03,5,Synthetic data for demo,rejected,2026-01-26
919,111,vacation,2026-01-30,2026-01-30,1,Synthetic data for demo,approved,2026-01-17
920,82,annual,2026-01-30,2026-02-03,5,Synthetic data for demo,pending,2026-01-13
921,81,annual,2026-01-30,2026-02-02,4,Synthetic data for demo,approved,2026-01-21
922,110,personal,2026-01-30,2026-01-30,1,Synthetic data for demo,approved,2026-01-13
923,49,unpaid,2026-01-31,2026-02-01,2,Synthetic data for demo,approved,2026-01-26
924,22,vacation,2026-01-31,2026-01-31,1,Synthetic data for demo,approved,2026-01-23
