id,user_id,leave_type,start_date,end_date,days_requested,reason,status,created_at,department,position,hire_date,start_month,start_dow,lead_time_days,duration_days,employee_tenure_days
402,67,vacation,2025-07-07,2025-07-07,1,Synthetic data for demo,rejected,2025-06-30,Marketing,Senior,2022-08-05,7,0,7,1,1060
403,16,annual,2025-07-07,2025-07-11,5,Synthetic data for demo,approved,2025-06-19,Finance,Manager,2016-05-20,7,0,18,5,3317
404,14,personal,2025-07-08,2025-07-10,3,Synthetic data for demo,approved,2025-06-29,IT,Manager,2019-09-19,7,1,9,3,2110
405,74,sick,2025-07-08,2025-07-08,1,Synthetic data for demo,approved,2025-06-20,IT,Senior,2017-01-19,7,1,18,1,3074
406,32,sick,2025-07-08,2025-07-08,1,Synthetic data for demo,approved,2025-07-01,Marketing,Senior,2022-02-11,7,1,7,1,1236
407,33,sick,2025-07-08,2025-07-09,2,Synthetic data for demo,approved,2025-07-02,Sales,Lead,2023-07-27,7,1,6,2,706
408,42,sick,2025-07-09,2025-07-10,2,Synthetic data for demo,approved,2025-07-04,Marketing,Lead,2021-04-17,7,2,5,2,1539
409,25,emergency,2025-07-09,2025-07-11,3,Synthetic data for demo,pending,2025-06-20,IT,Lead,2021-05-17,7,2,19,3,1495
410,4,annual,2025-07-10,2025-07-13,4,Synthetic data for demo,rejected,2025-06-30,Operations,Manager,2024-12-30,7,3,10,4,182
411,108,vacation,2025-07-10,2025-07-10,1,Synthetic data for demo,rejected,2025-06-25,Operations,Manager,2024-11-12,7,3,15,1,225
412,120,annual,2025-07-11,2025-07-11,1,Synthetic data for demo,approved,2025-07-09,IT,Lead,2017-02-27,7,4,2,1,3054
413,17,annual,2025-07-11,2025-07-11,1,Synthetic data for demo,rejected,2025-06-25,Sales,Manager,2019-04-06,7,4,16,1,2272
414,73,annual,2025-07-11,2025-07-12,2,Synthetic data for demo,approved,2025-07-09,IT,Senior,2025-02-22,7,4,2,2,137
415,118,sick,2025-07-11,2025-07-13,3,Synthetic data for demo,approved,2025-07-02,HR,Senior,2025-06-25,7,4,9,3,7
416,32,annual,2025-07-12,2025-07-16,5,Synthetic data for demo,approved,2025-07-03,Marketing,Senior,2022-02-11,7,5,9,5,1238
417,89,vacation,2025-07-12,2025-07-14,3,Synthetic data for demo,approved,2025-07-04,Operations,Senior,2016-03-13,7,5,8,3,3400
418,61,sick,2025-07-12,2025-07-15,4,Synthetic data for demo,approved,2025-07-05,IT,Senior,2016-09-14,7,5,7,4,3216
419,81,annual,2025-07-13,2025-07-17,5,Synthetic data for demo,pending,2025-07-02,Operations,Staff,2024-07-18,7,6,11,5,349
420,101,sick,2025-07-13,2025-07-17,5,Synthetic data for demo,approved,2025-07-02,Sales,Staff,2022-05-08,7,6,11,5,1151
421,112,sick,2025-07-14,2025-07-15,2,Synthetic data for demo,rejected,2025-07-03,Finance,Manager,2017-10-08,7,0,11,2,2825
422,32,personal,2025-07-14,2025-07-14,1,Synthetic data for demo,rejected,2025-07-13,Marketing,Senior,2022-02-11,7,0,1,1,1248
423,9,personal,2025-07-14,2025-07-15,2,Synthetic data for demo,approved,2025-07-09,Operations,Senior,2018-03-30,7,0,5,2,2658
424,15,emergency,2025-07-16,2025-07-18,3,Synthetic data for demo,approved,2025-07-07,Finance,Staff,2019-01-15,7,2,9,3,2365
425,19,sick,2025-07-16,2025-07-19,4,Synthetic data for demo,approved,2025-06-27,IT,Lead,2021-01-11,7,2,19,4,1628
426,38,vacation,2025-07-16,2025-07-20,5,Synthetic data for demo,pending,2025-06-28,Operations,Senior,2018-04-02,7,2,18,5,2644
427,82,vacation,2025-07-18,2025-07-20,3,Synthetic data for demo,approved,2025-07-07,Operations,Staff,2019-07-16,7,4,11,3,2183
428,108,vacation,2025-07-18,2025-07-20,3,Synthetic data for demo,approved,2025-07-04,Operations,Manager,2024-11-12,7,4,14,3,234
429,71,personal,2025-07-18,2025-07-18,1,Synthetic data for demo,approved,2025-07-06,Sales,Manager,2023-05-11,7,4,12,1,787
430,79,sick,2025-07-18,2025-07-21,4,Synthetic data for demo,rejected,2025-06-29,Sales,Lead,2021-01-29,7,4,19,4,1612
431,103,vacation,2025-07-19,2025-07-20,2,Synthetic data for demo,approved,2025-07-10,Operations,Senior,2022-12-15,7,5,9,2,938
432,80,sick,2025-07-21,2025-07-22,2,Synthetic data for demo,approved,2025-07-15,HR,Lead,2021-09-04,7,0,6,2,1410
433,76,vacation,2025-07-21,2025-07-22,2,Synthetic data for demo,approved,2025-07-14,Sales,Lead,2022-12-01,7,0,7,2,956
434,15,annual,2025-07-22,2025-07-26,5,Synthetic data for demo,approved,2025-07-08,Finance,Staff,2019-01-15,7,1,14,5,2366
435,52,emergency,2025-07-22,2025-07-24,3,Synthetic data for demo,approved,2025-07-03,Finance,Lead,2023-01-14,7,1,19,3,901
436,3,personal,2025-07-22,2025-07-22,1,Synthetic data for demo,approved,2025-07-08,Sales,Staff,2025-01-29,7,1,14,1,160
437,91,personal,2025-07-22,2025-07-22,1,Synthetic data for demo,pending,2025-07-08,IT,Staff,2023-01-10,7,1,14,1,910
438,12,sick,2025-07-23,2025-07-25,3,Synthetic data for demo,pending,2025-07-08,Marketing,Staff,2020-06-22,7,2,15,3,1842
439,78,vacation,2025-07-23,2025-07-23,1,Synthetic data for demo,approved,2025-07-19,IT,Manager,2017-07-03,7,2,4,1,2938
440,85,sick,2025-07-23,2025-07-26,4,Synthetic data for demo,approved,2025-07-13,HR,Lead,2024-01-28,7,2,10,4,532
441,107,annual,2025-07-23,2025-07-23,1,Synthetic data for demo,approved,2025-07-19,Sales,Senior,2016-09-11,7,2,4,1,3233
442,24,emergency,2025-07-23,2025-07-27,5,Synthetic data for demo,approved,2025-07-18,Sales,Staff,2021-04-23,7,2,5,5,1547
443,37,emergency,2025-07-24,2025-07-27,4,Synthetic data for demo,approved,2025-07-23,Sales,Senior,2021-04-16,7,3,1,4,1559
444,53,vacation,2025-07-25,2025-07-28,4,Synthetic data for demo,approved,2025-07-15,Operations,Lead,2024-09-06,7,4,10,4,312
445,36,annual,2025-07-25,2025-07-27,3,Synthetic data for demo,pending,2025-07-09,Sales,Lead,2018-03-10,7,4,16,3,2678
446,10,vacation,2025-07-25,2025-07-25,1,Synthetic data for demo,approved,2025-07-21,Operations,Senior,2017-11-02,7,4,4,1,2818
447,18,sick,2025-07-25,2025-07-26,2,Synthetic data for demo,rejected,2025-07-09,Finance,Senior,2024-01-05,7,4,16,2,551
448,60,annual,2025-07-25,2025-07-29,5,Synthetic data for demo,approved,2025-07-24,Marketing,Lead,2024-05-04,7,4,1,5,446
449,4,sick,2025-07-25,2025-07-27,3,Synthetic data for demo,approved,2025-07-17,Operations,Manager,2024-12-30,7,4,8,3,199
450,119,personal,2025-07-26,2025-07-28,3,Synthetic data for demo,approved,2025-07-16,Marketing,Staff,2016-05-24,7,5,10,3,3340
451,89,emergency,2025-07-27,2025-07-29,3,Synthetic data for demo,pending,2025-07-11,Operations,Senior,2016-03-13,7,6,16,3,3407
452,45,personal,2025-07-27,2025-07-30,4,Synthetic data for demo,approved,2025-07-25,Operations,Manager,2025-01-12,7,6,2,4,194
453,88,vacation,2025-07-28,2025-07-28,1,Synthetic data for demo,approved,2025-07-14,HR,Manager,2024-03-31,7,0,14,1,470
454,119,annual,2025-07-28,2025-08-01,5,Synthetic data for demo,approved,2025-07-22,Marketing,Staff,2016-05-24,7,0,6,5,3346
455,3,vacation,2025-07-30,2025-07-31,2,Synthetic data for demo,approved,2025-07-14,Sales,Staff,2025-01-29,7,2,16,2,166
456,4,unpaid,2025-07-30,2025-08-01,3,Synthetic data for demo,approved,2025-07-19,Operations,Manager,2024-12-30,7,2,11,3,201
457,100,vacation,2025-08-01,2025-08-03,3,Synthetic data for demo,approved,2025-07-26,HR,Staff,2021-08-11,8,4,6,3,1445
458,56,vacation,2025-08-01,2025-08-04,4,Synthetic data for demo,approved,2025-07-26,HR,Staff,2017-12-03,8,4,6,4,2792
459,104,sick,2025-08-01,2025-08-02,2,Synthetic data for demo,pending,2025-07-27,Operations,Lead,2024-11-09,8,4,5,2,260
460,73,sick,2025-08-01,2025-08-03,3,Synthetic data for demo,rejected,2025-07-18,IT,Senior,2025-02-22,8,4,14,3,146
461,12,sick,2025-08-01,2025-08-02,2,Synthetic data for demo,approved,2025-07-29,Marketing,Staff,2020-06-22,8,4,3,2,1863
462,6,annual,2025-08-01,2025-08-01,1,Synthetic data for demo,approved,2025-07-13,Operations,Staff,2018-03-14,8,4,19,1,2678
463,102,emergency,2025-08-02,2025-08-04,3,Synthetic data for demo,approved,2025-07-22,Operations,Staff,2017-02-11,8,5,11,3,3083
464,2,sick,2025-08-03,2025-08-04,2,Synthetic data for demo,approved,2025-07-23,Finance,Manager,2021-08-11,8,6,11,2,1442
465,27,emergency,2025-08-03,2025-08-06,4,Synthetic data for demo,pending,2025-07-26,Sales,Manager,2020-05-17,8,6,8,4,1896
466,97,vacation,2025-08-03,2025-08-05,3,Synthetic data for demo,approved,2025-07-23,Finance,Manager,2020-08-05,8,6,11,3,1813
467,65,vacation,2025-08-04,2025-08-05,2,Synthetic data for demo,approved,2025-08-01,Finance,Manager,2019-12-16,8,0,3,2,2055
468,118,sick,2025-08-04,2025-08-06,3,Synthetic data for demo,pending,2025-07-20,HR,Senior,2025-06-25,8,0,15,3,25
469,15,sick,2025-08-04,2025-08-07,4,Synthetic data for demo,approved,2025-07-20,Finance,Staff,2019-01-15,8,0,15,4,2378
470,19,emergency,2025-08-04,2025-08-08,5,Synthetic data for demo,approved,2025-08-02,IT,Lead,2021-01-11,8,0,2,5,1664
471,84,personal,2025-08-04,2025-08-05,2,Synthetic data for demo,rejected,2025-07-20,HR,Senior,2025-07-07,8,0,15,2,13
472,23,personal,2025-08-05,2025-08-09,5,Synthetic data for demo,approved,2025-07-28,Finance,Staff,2017-01-09,8,1,8,5,3122
473,53,emergency,2025-08-05,2025-08-06,2,Synthetic data for demo,approved,2025-07-17,Operations,Lead,2024-09-06,8,1,19,2,314
474,1,personal,2025-08-05,2025-08-06,2,Synthetic data for demo,approved,2025-07-20,Sales,Lead,2025-01-17,8,1,16,2,184
475,69,emergency,2025-08-07,2025-08-07,1,Synthetic data for demo,rejected,2025-07-25,HR,Manager,2021-06-05,8,3,13,1,1511
476,96,personal,2025-08-07,2025-08-10,4,Synthetic data for demo,approved,2025-07-23,IT,Lead,2016-09-15,8,3,15,4,3233
477,13,vacation,2025-08-07,2025-08-11,5,Synthetic data for demo,pending,2025-07-27,Sales,Senior,2017-06-27,8,3,11,5,2952
478,72,vacation,2025-08-08,2025-08-08,1,Synthetic data for demo,rejected,2025-07-25,Sales,Senior,2021-07-04,8,4,14,1,1482
479,46,personal,2025-08-08,2025-08-10,3,Synthetic data for demo,approved,2025-07-25,Operations,Staff,2022-12-08,8,4,14,3,960
480,54,sick,2025-08-09,2025-08-12,4,Synthetic data for demo,approved,2025-08-06,Marketing,Lead,2018-03-21,8,5,3,4,2695
481,20,annual,2025-08-09,2025-08-10,2,Synthetic data for demo,approved,2025-07-21,Sales,Lead,2024-05-29,8,5,19,2,418
482,29,sick,2025-08-09,2025-08-10,2,Synthetic data for demo,rejected,2025-08-02,Sales,Staff,2019-09-26,8,5,7,2,2137
483,111,annual,2025-08-10,2025-08-13,4,Synthetic data for demo,approved,2025-08-06,Finance,Senior,2020-07-19,8,6,4,4,1844
484,7,annual,2025-08-10,2025-08-14,5,Synthetic data for demo,approved,2025-07-24,Finance,Lead,2017-09-02,8,6,17,5,2882
485,119,sick,2025-08-10,2025-08-12,3,Synthetic data for demo,rejected,2025-07-28,Marketing,Staff,2016-05-24,8,6,13,3,3352
486,76,annual,2025-08-11,2025-08-14,4,Synthetic data for demo,rejected,2025-07-28,Sales,Lead,2022-12-01,8,0,14,4,970
487,34,sick,2025-08-13,2025-08-14,2,Synthetic data for demo,approved,2025-08-11,Sales,Staff,2024-07-20,8,2,2,2,387
488,39,sick,2025-08-13,2025-08-17,5,Synthetic data for demo,approved,2025-07-26,Operations,Staff,2020-12-14,8,2,18,5,1685
489,66,sick,2025-08-13,2025-08-14,2,Synthetic data for demo,approved,2025-08-09,Finance,Staff,2025-01-23,8,2,4,2,198
490,97,personal,2025-08-13,2025-08-14,2,Synthetic data for demo,pending,2025-08-04,Finance,Manager,2020-08-05,8,2,9,2,1825
491,19,annual,2025-08-13,2025-08-13,1,Synthetic data for demo,rejected,2025-07-26,IT,Lead,2021-01-11,8,2,18,1,1657
492,5,personal,2025-08-14,2025-08-18,5,Synthetic data for demo,rejected,2025-08-11,Sales,Lead,2018-09-10,8,3,3,5,2527
493,46,sick,2025-08-14,2025-08-18,5,Synthetic data for demo,approved,2025-08-04,Operations,Staff,2022-12-08,8,3,10,5,970
494,1,vacation,2025-08-14,2025-08-16,3,Synthetic data for demo,approved,2025-08-11,Sales,Lead,2025-01-17,8,3,3,3,206
495,64,vacation,2025-08-14,2025-08-14,1,Synthetic data for demo,approved,2025-07-26,Sales,Lead,2022-12-17,8,3,19,1,952
496,66,vacation,2025-08-15,2025-08-15,1,Synthetic data for demo,pending,2025-08-02,Finance,Staff,2025-01-23,8,4,13,1,191
497,40,emergency,2025-08-15,2025-08-16,2,Synthetic data for demo,approved,2025-08-10,HR,Staff,2024-07-20,8,4,5,2,386
498,32,vacation,2025-08-15,2025-08-19,5,Synthetic data for demo,approved,2025-08-14,Marketing,Senior,2022-02-11,8,4,1,5,1280
499,58,sick,2025-08-16,2025-08-16,1,Synthetic data for demo,approved,2025-08-14,Sales,Lead,2025-01-14,8,5,2,1,212
500,120,sick,2025-08-16,2025-08-19,4,Synthetic data for demo,rejected,2025-08-05,IT,Lead,2017-02-27,8,5,11,4,3081
501,58,personal,2025-08-16,2025-08-20,5,Synthetic data for demo,approved,2025-08-11,Sales,Lead,2025-01-14,8,5,5,5,209
502,84,annual,2025-08-16,2025-08-20,5,Synthetic data for demo,pending,2025-08-13,HR,Senior,2025-07-07,8,5,3,5,37
503,24,sick,2025-08-18,2025-08-21,4,Synthetic data for demo,approved,2025-08-09,Sales,Staff,2021-04-23,8,0,9,4,1569
504,25,vacation,2025-08-18,2025-08-18,1,Synthetic data for demo,approved,2025-08-01,IT,Lead,2021-05-17,8,0,17,1,1537
505,93,annual,2025-08-18,2025-08-21,4,Synthetic data for demo,approved,2025-08-05,Sales,Staff,2021-05-02,8,0,13,4,1556
506,45,annual,2025-08-19,2025-08-21,3,Synthetic data for demo,pending,2025-08-10,Operations,Manager,2025-01-12,8,1,9,3,210
507,50,emergency,2025-08-19,2025-08-21,3,Synthetic data for demo,rejected,2025-08-10,Sales,Staff,2023-08-17,8,1,9,3,724
508,97,emergency,2025-08-21,2025-08-22,2,Synthetic data for demo,approved,2025-08-15,Finance,Manager,2020-08-05,8,3,6,2,1836
509,17,sick,2025-08-22,2025-08-24,3,Synthetic data for demo,pending,2025-08-11,Sales,Manager,2019-04-06,8,4,11,3,2319
510,99,annual,2025-08-22,2025-08-23,2,Synthetic data for demo,pending,2025-08-05,Operations,Manager,2020-07-26,8,4,17,2,1836
511,43,annual,2025-08-22,2025-08-23,2,Synthetic data for demo,approved,2025-08-19,Sales,Lead,2025-02-22,8,4,3,2,178
512,51,personal,2025-08-22,2025-08-23,2,Synthetic data for demo,approved,2025-08-15,HR,Manager,2017-07-07,8,4,7,2,2961
513,81,sick,2025-08-22,2025-08-23,2,Synthetic data for demo,approved,2025-08-06,Operations,Staff,2024-07-18,8,4,16,2,384
514,107,sick,2025-08-23,2025-08-24,2,Synthetic data for demo,approved,2025-08-07,Sales,Senior,2016-09-11,8,5,16,2,3252
515,86,emergency,2025-08-23,2025-08-26,4,Synthetic data for demo,approved,2025-08-17,Sales,Staff,2024-07-03,8,5,6,4,410
516,104,vacation,2025-08-23,2025-08-27,5,Synthetic data for demo,rejected,2025-08-06,Operations,Lead,2024-11-09,8,5,17,5,270
517,9,annual,2025-08-24,2025-08-26,3,Synthetic data for demo,approved,2025-08-16,Operations,Senior,2018-03-30,8,6,8,3,2696
518,68,sick,2025-08-24,2025-08-27,4,Synthetic data for demo,rejected,2025-08-19,Finance,Lead,2016-12-29,8,6,5,4,3155
519,83,vacation,2025-08-24,2025-08-25,2,Synthetic data for demo,approved,2025-08-20,Finance,Manager,2018-06-24,8,6,4,2,2614
520,59,annual,2025-08-24,2025-08-25,2,Synthetic data for demo,approved,2025-08-06,Finance,Lead,2019-01-28,8,6,18,2,2382
521,89,vacation,2025-08-24,2025-08-26,3,Synthetic data for demo,approved,2025-08-13,Operations,Senior,2016-03-13,8,6,11,3,3440
522,54,vacation,2025-08-24,2025-08-26,3,Synthetic data for demo,approved,2025-08-15,Marketing,Lead,2018-03-21,8,6,9,3,2704
523,97,annual,2025-08-25,2025-08-26,2,Synthetic data for demo,approved,2025-08-22,Finance,Manager,2020-08-05,8,0,3,2,1843
524,80,emergency,2025-08-25,2025-08-26,2,Synthetic data for demo,approved,2025-08-10,HR,Lead,2021-09-04,8,0,15,2,1436
525,81,vacation,2025-08-25,2025-08-27,3,Synthetic data for demo,pending,2025-08-15,Operations,Staff,2024-07-18,8,0,10,3,393
526,47,annual,2025-08-25,2025-08-26,2,Synthetic data for demo,pending,2025-08-15,Finance,Manager,2022-07-05,8,0,10,2,1137
527,105,sick,2025-08-25,2025-08-29,5,Synthetic data for demo,approved,2025-08-09,HR,Staff,2024-10-03,8,0,16,5,310
528,114,annual,2025-08-25,2025-08-26,2,Synthetic data for demo,approved,2025-08-12,Operations,Senior,2016-07-23,8,0,13,2,3307
529,64,annual,2025-08-26,2025-08-27,2,Synthetic data for demo,approved,2025-08-21,Sales,Lead,2022-12-17,8,1,5,2,978
530,68,unpaid,2025-08-26,2025-08-29,4,Synthetic data for demo,approved,2025-08-20,Finance,Lead,2016-12-29,8,1,6,4,3156
531,30,sick,2025-08-26,2025-08-26,1,Synthetic data for demo,approved,2025-08-09,Sales,Manager,2022-11-08,8,1,17,1,1005
532,51,personal,2025-08-27,2025-08-29,3,Synthetic data for demo,rejected,2025-08-22,HR,Manager,2017-07-07,8,2,5,3,2968
533,43,vacation,2025-08-27,2025-08-29,3,Synthetic data for demo,rejected,2025-08-23,Sales,Lead,2025-02-22,8,2,4,3,182
534,20,annual,2025-08-28,2025-08-29,2,Synthetic data for demo,approved,2025-08-14,Sales,Lead,2024-05-29,8,3,14,2,442
535,72,sick,2025-08-29,2025-08-31,3,Synthetic data for demo,approved,2025-08-24,Sales,Senior,2021-07-04,8,4,5,3,1512
536,85,personal,2025-08-29,2025-09-02,5,Synthetic data for demo,rejected,2025-08-27,HR,Lead,2024-01-28,8,4,2,5,577
537,65,annual,2025-08-29,2025-08-29,1,Synthetic data for demo,approved,2025-08-19,Finance,Manager,2019-12-16,8,4,10,1,2073
538,94,vacation,2025-08-30,2025-09-03,5,Synthetic data for demo,approved,2025-08-29,HR,Senior,2025-02-09,8,5,1,5,201
539,69,annual,2025-08-31,2025-09-04,5,Synthetic data for demo,pending,2025-08-21,HR,Manager,2021-06-05,8,6,10,5,1538
540,84,emergency,2025-08-31,2025-09-02,3,Synthetic data for demo,approved,2025-08-21,HR,Senior,2025-07-07,8,6,10,3,45
541,38,sick,2025-09-01,2025-09-03,3,Synthetic data for demo,approved,2025-08-14,Operations,Senior,2018-04-02,9,0,18,3,2691
542,11,annual,2025-09-01,2025-09-04,4,Synthetic data for demo,pending,2025-08-26,HR,Staff,2021-06-30,9,0,6,4,1518
543,20,annual,2025-09-01,2025-09-02,2,Synthetic data for demo,approved,2025-08-15,Sales,Lead,2024-05-29,9,0,17,2,443
544,13,sick,2025-09-02,2025-09-03,2,Synthetic data for demo,approved,2025-08-18,Sales,Senior,2017-06-27,9,1,15,2,2974
545,13,personal,2025-09-02,2025-09-03,2,Synthetic data for demo,approved,2025-08-26,Sales,Senior,2017-06-27,9,1,7,2,2982
546,92,emergency,2025-09-02,2025-09-05,4,Synthetic data for demo,approved,2025-08-22,Finance,Senior,2016-07-02,9,1,11,4,3338
547,113,emergency,2025-09-03,2025-09-04,2,Synthetic data for demo,rejected,2025-08-15,HR,Staff,2016-06-16,9,2,19,2,3347
548,10,personal,2025-09-03,2025-09-05,3,Synthetic data for demo,approved,2025-08-23,Operations,Senior,2017-11-02,9,2,11,3,2851
549,82,personal,2025-09-04,2025-09-07,4,Synthetic data for demo,approved,2025-09-01,Operations,Staff,2019-07-16,9,3,3,4,2239
550,77,emergency,2025-09-04,2025-09-05,2,Synthetic data for demo,approved,2025-08-17,HR,Senior,2020-07-19,9,3,18,2,1855
551,20,sick,2025-09-04,2025-09-05,2,Synthetic data for demo,approved,2025-08-18,Sales,Lead,2024-05-29,9,3,17,2,446
552,4,personal,2025-09-05,2025-09-07,3,Synthetic data for demo,approved,2025-08-30,Operations,Manager,2024-12-30,9,4,6,3,243
553,81,sick,2025-09-06,2025-09-09,4,Synthetic data for demo,pending,2025-08-18,Operations,Staff,2024-07-18,9,5,19,4,396
554,118,emergency,2025-09-06,2025-09-06,1,Synthetic data for demo,approved,2025-08-28,HR,Senior,2025-06-25,9,5,9,1,64
555,104,vacation,2025-09-07,2025-09-09,3,Synthetic data for demo,rejected,2025-08-23,Operations,Lead,2024-11-09,9,6,15,3,287
556,83,personal,2025-09-07,2025-09-11,5,Synthetic data for demo,approved,2025-08-25,Finance,Manager,2018-06-24,9,6,13,5,2619
557,95,vacation,2025-09-08,2025-09-10,3,Synthetic data for demo,approved,2025-08-30,Finance,Senior,2019-04-30,9,0,9,3,2314
558,92,personal,2025-09-08,2025-09-09,2,Synthetic data for demo,approved,2025-08-27,Finance,Senior,2016-07-02,9,0,12,2,3343
559,8,vacation,2025-09-09,2025-09-10,2,Synthetic data for demo,approved,2025-08-24,HR,Manager,2022-04-12,9,1,16,2,1230
560,65,annual,2025-09-09,2025-09-12,4,Synthetic data for demo,approved,2025-08-21,Finance,Manager,2019-12-16,9,1,19,4,2075
561,52,vacation,2025-09-10,2025-09-12,3,Synthetic data for demo,approved,2025-09-08,Finance,Lead,2023-01-14,9,2,2,3,968
562,101,vacation,2025-09-10,2025-09-10,1,Synthetic data for demo,approved,2025-09-04,Sales,Staff,2022-05-08,9,2,6,1,1215
563,112,sick,2025-09-10,2025-09-13,4,Synthetic data for demo,approved,2025-08-29,Finance,Manager,2017-10-08,9,2,12,4,2882
564,27,vacation,2025-09-12,2025-09-12,1,Synthetic data for demo,approved,2025-09-04,Sales,Manager,2020-05-17,9,4,8,1,1936
565,65,sick,2025-09-12,2025-09-12,1,Synthetic data for demo,approved,2025-09-06,Finance,Manager,2019-12-16,9,4,6,1,2091
566,66,vacation,2025-09-12,2025-09-14,3,Synthetic data for demo,approved,2025-09-01,Finance,Staff,2025-01-23,9,4,11,3,221
567,85,sick,2025-09-14,2025-09-14,1,Synthetic data for demo,pending,2025-09-03,HR,Lead,2024-01-28,9,6,11,1,584
568,48,sick,2025-09-15,2025-09-19,5,Synthetic data for demo,approved,2025-09-04,HR,Senior,2023-10-25,9,0,11,5,680
569,51,vacation,2025-09-15,2025-09-17,3,Synthetic data for demo,approved,2025-08-28,HR,Manager,2017-07-07,9,0,18,3,2974
570,52,vacation,2025-09-15,2025-09-19,5,Synthetic data for demo,approved,2025-09-09,Finance,Lead,2023-01-14,9,0,6,5,969
571,117,sick,2025-09-15,2025-09-17,3,Synthetic data for demo,approved,2025-08-28,IT,Lead,2024-02-24,9,0,18,3,551
572,63,emergency,2025-09-16,2025-09-18,3,Synthetic data for demo,approved,2025-09-09,Finance,Staff,2024-04-16,9,1,7,3,511
573,19,emergency,2025-09-17,2025-09-20,4,Synthetic data for demo,approved,2025-08-29,IT,Lead,2021-01-11,9,2,19,4,1691
574,105,emergency,2025-09-17,2025-09-17,1,Synthetic data for demo,approved,2025-09-13,HR,Staff,2024-10-03,9,2,4,1,345
575,71,personal,2025-09-18,2025-09-20,3,Synthetic data for demo,approved,2025-09-14,Sales,Manager,2023-05-11,9,3,4,3,857
576,87,emergency,2025-09-18,2025-09-22,5,Synthetic data for demo,approved,2025-09-03,Operations,Manager,2024-03-15,9,3,15,5,537
577,39,sick,2025-09-18,2025-09-22,5,Synthetic data for demo,approved,2025-09-13,Operations,Staff,2020-12-14,9,3,5,5,1734
578,35,vacation,2025-09-19,2025-09-19,1,Synthetic data for demo,rejected,2025-09-12,IT,Manager,2018-01-05,9,4,7,1,2807
579,3,annual,2025-09-19,2025-09-23,5,Synthetic data for demo,approved,2025-09-17,Sales,Staff,2025-01-29,9,4,2,5,231
580,94,sick,2025-09-19,2025-09-21,3,Synthetic data for demo,approved,2025-09-01,HR,Senior,2025-02-09,9,4,18,3,204
581,24,sick,2025-09-19,2025-09-20,2,Synthetic data for demo,approved,2025-09-12,Sales,Staff,2021-04-23,9,4,7,2,1603
582,30,annual,2025-09-19,2025-09-19,1,Synthetic data for demo,pending,2025-09-03,Sales,Manager,2022-11-08,9,4,16,1,1030
583,41,vacation,2025-09-21,2025-09-22,2,Synthetic data for demo,approved,2025-09-02,Sales,Lead,2021-08-08,9,6,19,2,1486
584,22,vacation,2025-09-21,2025-09-21,1,Synthetic data for demo,approved,2025-09-08,Finance,Senior,2016-05-31,9,6,13,1,3387
585,106,personal,2025-09-22,2025-09-26,5,Synthetic data for demo,approved,2025-09-16,Sales,Lead,2019-06-11,9,0,6,5,2289
586,87,sick,2025-09-22,2025-09-25,4,Synthetic data for demo,approved,2025-09-12,Operations,Manager,2024-03-15,9,0,10,4,546
587,8,personal,2025-09-22,2025-09-26,5,Synthetic data for demo,approved,2025-09-18,HR,Manager,2022-04-12,9,0,4,5,1255
588,73,annual,2025-09-22,2025-09-25,4,Synthetic data for demo,approved,2025-09-04,IT,Senior,2025-02-22,9,0,18,4,194
589,66,personal,2025-09-22,2025-09-22,1,Synthetic data for demo,approved,2025-09-13,Finance,Staff,2025-01-23,9,0,9,1,233
590,16,unpaid,2025-09-22,2025-09-23,2,Synthetic data for demo,approved,2025-09-10,Finance,Manager,2016-05-20,9,0,12,2,3400
591,100,personal,2025-09-22,2025-09-24,3,Synthetic data for demo,rejected,2025-09-17,HR,Staff,2021-08-11,9,0,5,3,1498
592,40,emergency,2025-09-24,2025-09-24,1,Synthetic data for demo,approved,2025-09-17,HR,Staff,2024-07-20,9,2,7,1,424
593,107,annual,2025-09-24,2025-09-26,3,Synthetic data for demo,approved,2025-09-10,Sales,Senior,2016-09-11,9,2,14,3,3286
594,70,vacation,2025-09-25,2025-09-26,2,Synthetic data for demo,approved,2025-09-18,HR,Manager,2016-05-25,9,3,7,2,3403
595,90,vacation,2025-09-25,2025-09-25,1,Synthetic data for demo,approved,2025-09-14,Operations,Lead,2022-07-07,9,3,11,1,1165
596,104,personal,2025-09-26,2025-09-29,4,Synthetic data for demo,rejected,2025-09-18,Operations,Lead,2024-11-09,9,4,8,4,313
597,46,vacation,2025-09-26,2025-09-26,1,Synthetic data for demo,approved,2025-09-23,Operations,Staff,2022-12-08,9,4,3,1,1020
598,119,emergency,2025-09-26,2025-09-29,4,Synthetic data for demo,approved,2025-09-14,Marketing,Staff,2016-05-24,9,4,12,4,3400
599,108,annual,2025-09-27,2025-09-28,2,Synthetic data for demo,rejected,2025-09-18,Operations,Manager,2024-11-12,9,5,9,2,310
600,54,annual,2025-09-28,2025-09-30,3,Synthetic data for demo,approved,2025-09-26,Marketing,Lead,2018-03-21,9,6,2,3,2746
601,4,personal,2025-09-28,2025-10-01,4,Synthetic data for demo,approved,2025-09-19,Operations,Manager,2024-12-30,9,6,9,4,263
602,75,sick,2025-09-28,2025-10-02,5,Synthetic data for demo,approved,2025-09-23,HR,Lead,2019-01-02,9,6,5,5,2456
